entity,prefix,reference,name,description,design-code-categories,organisation,design-code,documentation-url,document-url,start-date,end-date,entry-date
,design-code-rule,H2.9,,"Fences around the rear of housing plots must be made of robust materials such as brick wall or, if facing open countryside, a public right of way, or public space, be maximum 1200mm high and incorporate a hedge.","boundary-treatments, materials",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.9,,Developments including new buildings and extensions and alterations to existing buildings must maximise opportunities for natural lighting and ventilation.,"building-design, natural-light",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.10,,"Single aspect, north facing dwellings must be avoided. All homes should be dual aspect.","building-orientation, design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.11,,"Proposals must demonstrate that they will not result in overshadowing, a loss of privacy or an oppressive or overbearing impact, including noise on neighbouring properties. See https://www.essexdesignguide.co.uk/design-details/architectural-details/daylight-and-sunlight/","privacy, noise-impact",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.12,,All new dwellings must achieve a minimum average daylight factor (ADF) target value of 1 per cent for a bedroom and 1.5 per cent for a living room.,"daylight-standards, room-design",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.13,,New homes must be compliant with BRE 2022 daylight and sunlight guidance.,"daylight-compliance, building-standards",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.14,,Balconies must be provided for new homes without private gardens.,"balconies, private-amenity-spaces",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.15,,"For apartment buildings with more than 4 homes, communal residents’ gardens should be provided based on a minimum area of 25m2 per apartment.","communal-spaces, apartment-buildings",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.16,,Communal gardens must be appropriately enclosed and contain seating and picnic areas that receive sunshine during at least part of the day. Unusable strips of space between car parks or roads and buildings will not be counted as part of the communal garden provision.,"communal-gardens, design-standards",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.17,,"The below minimum external amenity guidelines provide a starting point for provision of sufficient private amenity. Alternative delivery of amenity for houses, such as providing a combination of typologies, much must demonstrate a clear design rationale and be useable.","private-amenity, design-rationale",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.18,,A minimum distance of 25 metres between elevations containing habitable rooms must be maintained between existing developments and new development. See https://www.essexdesignguide.co.uk/design-details/architectural-details/rear-privacy/,"privacy, building-spacing",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.19,,Proposals must not result in a loss to the private amenity area of existing dwellings.,"private-amenity, planning-considerations",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.20,,"New proposals should not simply repeat previous commercial and residential, but seek to innovate and improve the surrounding environment.","innovation, environmental-improvement",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.21,,Large buildings should make a statement and provide interest through their silhouette or break down of elevations.,"architectural-interest, large-buildings",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.22,,"Non-residential buildings should draw on the typology, vernacular, tones and textures provided by historic non-residential buildings in the area.","building-design, local-vernacular",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.23,,Large non-residential and commercial buildings must be designed to be robust to weathering and use without comprising on design quality and quality of materials used.,"building-durability, material-quality",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.24,,Non-residential and commercial buildings should provide mix of uses at ground floor level and a mix of functions within. They should be positioned to be outward looking and facing towards the front of the building to maximise activity.,"non-residential-design, activity-maximization",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.25,,"Active frontages should be provided for commercial and non-residential buildings along certain sections of the street and on primary elevations, accompanied by a clear and welldefined entrance.","active-frontage, building-entrances",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.26,,Parking and servicing should not dominate the primary frontage of the plot or approach to the building.,"parking-design, building-approach",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.27,,Goods and service vehicles entrance must be separate from the pedestrian entrance.,"building-access, service-entrance",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.28,,"For non-residential buildings, modest and subtle lighting should be used at night to create a feeling of safety while stall risers should be used for security and protection where appropriate.","night-lighting, building-security",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
,design-code-rule,H2.29,,Planting and street trees must be included in the landscape design and address the public realm. It must not be overlooked and should enhance the areas around the buildings providing amenity space for employees.,"landscaping, street-trees",local-authority:ESS,uttlesford-design-code,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,https //www.essexdesignguide.co.uk/uttlesford-design-code/district-wide-coding/nature/,,,
